prior	after smooth	after rf
-3.202889272	-0.324287826	0.760854294
-5.52703529	0.20042971	0.905831163
-4.435748128	-0.600249507	-0.592074754
-3.934081236	0.314958229	1.389608341
-5.15257353	-0.752493787	-0.033958507
-3.689205858	1.52718236	-0.11010708
-4.563738372	0.136495107	-0.021221408
-4.123724687	-0.140998458	-0.005313748
-4.477767055	-0.9440073	1.672692052
-4.534704325	1.603095656	1.886928473
-3.837424408	-0.87160168	-0.162809765
-4.028481704	-0.86250546	-0.057908541
-3.968743275	-0.00303163	0.314053241
-1.611781567	-0.515433552	-0.767036147
-1.611781567	0.156557384	0.222702915
-5.450333709	0.463369189	-0.343867307
-4.29680862	0.370793805	-0.689310413
-3.298844988	0.143075248	0.86716138
-4.058981602	-0.096514234	-0.233206465
-4.116789106	0.577857963	0.294445052
-2.358596844	-1.285086738	0.083582774
-2.406064827	0.454139278	0.026497258
-4.047069896	-0.422863851	-0.64880023
-3.991482777	-0.121763335	0.62155079
-4.623451976	0.087730416	-0.934684139
-3.391617443	0.097181879	-0.495514049
-4.196001082	-0.443498086	0.013556198
-4.212823894	0.048810655	0.084962146
-4.152046034	1.575826297	1.050542755
-3.783871903	-0.216331885	0.218619606
-4.684030345	0.03179671	0.176445475
-3.329984427	-0.061207569	1.033801012
-4.212823894	0.589839014	-0.991028098
-3.944853532	-1.959975414	0.27000206
-4.015031287	-0.365379046	-0.034439777
-4.966289267	-0.51061678	-0.013775911
-3.676515323	0.084962146	-0.295226409
-3.880894436	-0.077817982	0.574837981
-2.215209972	-0.150300979	0.216216938
-5.040618034	-0.495954849	-0.069697332
-3.2449958	-0.325872058	-0.408626838
-2.943665745	-1.001038482	0.205058255
-0.900490145	0.392613459	-0.35289095
-0.292061693	0.268630261	0.643453296
-5.008834865	-0.668314729	-0.142330696
-3.837124772	0.624075764	0.449220853
-4.476258491	0.015536162	0.072347042
-4.754490237	0.427519854	-0.380883255
-2.947448056	0.464648883	0.220034496
-2.985812715	-0.495954849	0.004646856
-3.608940008	0.252746221	0.150259241
-4.11234092	1.518050008	-0.940456846
-4.113784831	0.509635719	0.618608626
-3.5941674	0.112305213	-0.235802494
-3.941421698	-0.489733821	1.154646278
-4.066513332	-0.259502877	0.504822162
-4.612109933	0.205606004	-0.105481502
-4.359948451	-0.441451273	0.280554228
-4.393871293	-0.673384004	-0.125714123
-5.048587214	-0.47259138	1.553616164
-4.600285213	-0.418669735	-0.270965048
-2.879481416	0.50613433	1.110531377
-3.854531733	0.336771831	1.60866226
-4.013517917	0.463518531	0.993940329
-3.892085589	0.636481234	-0.161594467
-2.916348818	-0.839632755	0.911230537
-4.104740276	-0.235713981	3.032478277
-4.468362439	1.23771421	0.207069706
-4.163916514	0.147799117	0.331184609
-5.091998836	2.833895456	-0.429202659
-3.987215377	0.928935051	-0.29613025
-3.408729886	4.05830383	-0.367368378
-3.786694577	1.037849339	-0.46356041
-4.125651148	-1.44484465	0.297377174
-3.514603114	0.198298873	-0.005058441
-3.874483337	1.600031301	0.064928212
-3.520916732	-0.110437177	-0.075683793
-3.140622881	-0.287750562	0.065327432
-2.260718819	-0.294622165	0.451184939
-4.612109933	-0.1913457	-0.195620239
-4.058981602	-0.59288164	-0.511967274
-3.213279083	-0.573931936	0.268417192
1.787076519	0.275617868	0.892887644
-3.18892083	0	-0.26155082
-4.251956805	0.126249301	0.118894846
-3.739155372	0.797202618	-0.212655712
-2.384647847	-0.500843641	0.276435611
-3.650553458	-0.057844223	-0.578997514
-5.375945175	-0.153701616	0.232787883
-1.458188351	-0.774869388	0.918906854
-4.468362439	0.126888127	0.157276708
-4.546661611	0.987428688	0.24241101
-3.925466056	0.48755212	0.311060021
-3.830467101	-0.21460133	-0.632892057
-4.160726881	-0.432786021	-1.016614737
-1.558454472	-0.443751902	0.391324479
-3.15988054	4.453597634	0.692467136
-4.441890611	0.482676792	0.934151913
-2.213223851	0.585607018	-0.36719734
-4.866008767	0.924544319	0.899077034
-3.560309287	0.017607171	0.009402891
-4.449419109	-0.876591872	0.509205907
-4.239460201	-0.829889581	0.408916546
-4.232343292	0.594233468	1.011172367
-4.076541103	0.784239888	-0.691245308
-3.419227181	1.010099223	-0.301330079
-4.438163508	-0.109682322	-0.403839244
-3.584878617	0.20183362	-0.287261867
-3.058882763	0.192759257	-0.190455465
-2.484665856	0.698189543	-0.465318852
-4.520462778	0.158165834	0.358048101
-2.592663654	1.018446988	0.138295102
-3.495469595	-0.161458758	0.888712386
-1.012295375	-0.240042605	-0.303883197
-0.450851568	0.023476228	-0.280287963
-4.233879812	0.282309076	0.165327834
-5.285284028	0.683012702	0.444565812
-3.759946071	-0.908994966	0.279650909
-5.279822606	0.080686896	-0.153490238
-1.759728499	-0.577024392	0.071876472
-3.848274692	-0.227159668	0.331483866
-3.638293551	-0.906022124	-0.291181885
-4.175632653	-0.428675708	-0.917195346
-4.502806612	0.170051486	-0.379904973
-4.194617856	-0.105490193	0.399822535
-4.374087436	-0.251165843	0.702860107
-3.358010621	0.858025383	0.864969437
-4.490950037	0.339875863	0.196149708
-2.350676373	0.238673676	0.381869553
-4.897694532	-0.503638516	-1.283741163
-4.164691013	1.048013718	0.757747859
-5.325275384	1.034592332	0.232737771
-4.108813861	-0.586494945	0.283870782
-3.408839853	0.987987312	0.076383524
-2.227768202	3.425300876	-0.36960372
-3.566501835	0.84520461	0.041820716
-1.742316119	-1.833202362	-0.238073025
0.003680128	1.070866809	1.204543147
-2.963423102	0.832956232	-0.291410675
-3.253110737	0.288449343	-0.973779413
-4.861855231	-0.174590912	-0.435837531
-3.260680127	-0.099355839	-0.09555595
-2.841109471	-0.531123099	0.309131491
-5.068775083	0.117018944	0.475387968
-4.812361093	2.453906504	-0.437976895
-4.424592724	1.267892059	-0.779375674
-4.252817848	-0.030567067	-0.501860394
-4.550355609	0.509631734	0.246280861
-4.77145683	-0.569194491	0.168375623
-3.429709569	-0.88286337	0.85703474
-5.134435447	0.31284064	-0.009367736
-6.139780416	-0.683662872	1.057870856
-2.91887868	0.0586383	-0.009813698
-3.343484334	0.061227499	0.893565957
-1.992523972	0.621651959	-0.522973201
-4.386586451	-0.66510929	0.208745287
-5.013898274	0.139308096	0.162910135
-3.39790264	-1.148202681	-1.153027483
-3.368621825	0.450386067	0.40806321
-2.784057623	-0.444771601	0.12865581
-4.367958141	3.006926164	-0.089941684
-4.472407347	-0.745766394	-0.058412755
-4.288646626	-0.036274051	-1.258484038
-3.981857708	-1.222136386	-0.083201038
-4.033274217	0.593546488	-0.737218187
-4.03442799	0.832242268	-0.099239268
-3.957745972	1.251362558	0.074639615
-0.743231608	0.726914283	-1.194014389
-3.456684155	-1.027611067	0.00875234
-3.906015186	-0.594662184	-0.060170294
-5.279690217	0.192965244	-0.572984573
-4.976620494	0.30602242	0.448901143
-3.970138455	-0.69993947	-0.036026296
-4.489992962	-0.376350622	0.803031852
-4.735856829	-0.513217216	-0.539949158
-2.247774999	-0.367068242	-0.34972307
-3.990746176	-0.301161526	0.578472323
-2.408134165	-0.211011164	-0.769910027
-2.565161079	1.153290426	0.12033482
-5.05406243	-0.379113239	0.228678445
-3.918477607	-0.74833216	0.241371812
-4.468584343	0.870690301	0.130234141
-2.779049088	-0.667873759	0.299382195
-2.950790639	-0.06016741	-0.251951029
-4.719119592	-0.545877578	0.124936967
-4.259065576	0.761829781	-0.60424048
-4.789989138	-0.009302439	0.499286785
-3.422852187	0.564743686	0.257515018
-5.432069265	-0.661841509	-0.921374192
-4.254061774	-0.221479169	-0.349485687
-5.292273785	-0.807304903	0.009215896
-4.289831659	0.844077003	-0.04164629
-4.379700949	-0.266590502	-0.517361061
-5.473036478	0.032618664	0.617158906
-3.957394012	0.308720299	-0.359225313
-3.980456775	0.262653036	0.819904046
-3.142077296	-0.529502833	0.07139364
-4.298025583	-0.026097822	-0.94055429
-4.175632653	-0.841151656	-0.329915321
-3.629206635	-0.144808235	0.1042389
-3.397005697	0.762037203	-0.597231948
-2.253730407	-1.237871012	-0.213456961
-4.636218713	-0.089242051	0.422801084
-3.933063775	-1.043220427	-0.915513328
-4.667020807	0.081460573	-0.426969412
-4.218628096	0.032073508	0.163044174
-3.410877049	0.251774252	0.534684669
-3.797014073	-0.939210628	0.262590624
-4.292486755	0.467047709	0.937265661
-4.770626885	0.413314269	-0.25037179
-4.019197639	-0.756343806	-0.457274944
-4.490123282	-0.611709364	-0.427177961
-4.003494782	-0.029098485	0.659145982
-3.964541197	0.120875049	-0.917500376
-3.991955621	0.765552868	-0.354977563
-2.33696144	-0.714771078	-0.366187381
-4.106918201	0.010237499	-0.474989133
-2.168832887	-0.941914137	-0.148019193
-4.003494782	-0.159104202	-0.399008259
-3.276796474	-0.702334358	-0.174391835
-4.421521587	0.431527373	-0.068174144
-4.635360351	-0.773477428	0.083134249
-3.899480386	-0.564227496	0.93428717
-4.035169816	-0.527765703	-0.504370012
-4.378457475	0.083663022	-0.093914682
-3.414255511	-0.128712341	0.13203172
-4.625949592	-0.370200212	0.180514789
-4.168247654	-0.351721821	0.613947497
-4.890968305	-0.434825476	-0.424853607
-2.648788683	-0.695046481	-0.15518658
-4.003494782	-0.477783328	0.690083191
-4.019197639	-0.254911278	1.046550628
-4.348836143	0.369688815	-0.026832766
-4.895204568	-0.361029578	0.66394642
-4.080934084	0.977034726	0.508228874
-3.2626792	-0.501109383	-0.256285296
-3.880377502	0.735583182	0.289015768
-3.341953298	-0.495408581	-0.104343486
-4.378457475	-1.00622873	-0.350586447
-2.707726615	1.178355359	0.734001683
-4.402472179	0.390945288	0.11532701
-4.046894019	-0.647120372	-0.608137345
-4.378457475	-0.42750249	0.652238213
-4.019567518	0.307538694	0.538222295
-4.737347432	-0.764393401	0.069078311
-2.168832887	0.810593163	0.126594255
-4.497753397	1.158761864	0.470348788
-2.363511016	-0.428949456	0.773448992
-4.363769684	-0.726600098	-0.271388319
-4.927976982	-0.053137163	-0.346926958
-2.093311877	0.253188509	0.221038907
-4.570208076	0.403886459	-0.079685677
-4.287821881	0.699078896	0
-3.83874191	0.341173886	0.179444979
-4.363769684	0.974984383	-0.239259971
-4.098970742	0.897970561	-0.236145783
-0.789557905	-0.703525208	0.293969032
-4.199012496	0.204906026	0.087400251
-4.210301134	0.101685488	-0.030195937
-3.014977552	0.472538443	-0.241780703
-3.271042608	-0.209352475	0.281070607
-3.215979204	0.680978536	-0.695738321
-3.840122539	0.55266178	0.331975719
-4.076923214	-0.255957878	-0.038980199
-4.820001171	-0.76697681	0.4971801
-2.687618174	0.858957761	-0.861516762
-3.957069724	0.31479908	0.374449215
-2.460484391	-0.774131371	0.065796492
-3.891608523	-0.478899587	0.376834455
-4.662506269	-0.80205469	0.345713876
-3.885948802	-0.449487006	1.048926616
-3.673989039	0.184728279	0.668419207
-4.351449233	3.212065115	-0.061771564
-3.238742817	1.609023307	1.092031515
-3.509278815	-0.185203862	-0.142074597
-4.311425577	2.504243649	0.049943001
-4.423764707	0.094587624	-0.378931605
-3.885948802	-0.679487202	0.22538503
-4.703583016	-0.693951061	-0.269096357
-4.014168679	0.208473527	0.063524806
-4.525487614	-0.457109572	1.00073514
-4.533934859	0.031214375	0.881913001
-4.494799633	0.944583131	0.124710657
-2.687618174	-0.108806567	0.276485294
-3.447440164	-0.6425362	0.007771898
-3.390912224	-0.174693217	-0.372366989
-3.745162353	0.37603381	0.299701167
-2.022381434	-0.097990333	-0.355583655
-3.95440665	-0.023754411	0.242280045
-2.827992383	-0.085490874	0.403478182
-3.904194841	-0.700637887	0.469714398
-1.508909795	0.118614627	0.076255776
-4.189881265	0.739262877	0.346413321
-2.361368318	-0.738947282	-0.349735392
-3.419634945	0.388774956	0.513029331
-3.626260384	-0.316653763	0.092476157
-4.598236362	0.711095408	0.684539363
-3.419368482	-0.39217256	-0.217613133
-0.233671035	0.371607017	0.256871621
-4.543614627	-0.178753645	0.024963281
-3.706304532	1.279555507	-0.190035287
-4.864671127	-0.462380785	0.431763509
-4.703583016	-0.085490874	-0.825001816
-3.901476195	1.201569191	0.032034886
-4.844491261	0.707824023	-0.10553966
-5.218772961	-0.284581404	-0.551460695
-3.303619122	0.372209922	1.268502326
-4.23812693	2.656219721	1.031883226
-4.311425577	-0.565949648	-0.445860473
-3.927840746	0.093123229	-1.221625591
-4.04626155	-0.5957745	-0.692442764
-4.55641533	1.183652672	-0.223974178
-3.739303468	0.618055635	0.34132987
-4.297288376	0	-0.111621008
-3.622172206	-0.473786238	-0.570286822
-4.5115081	0.167431512	0.004780015
-3.018682778	-0.270445297	0.227285855
-4.114054681	-0.167754569	0.677565265
-5.263819458	-0.7026622	0.176674443
-4.392090625	-0.348857359	0.539249041
-3.443602984	-0.239440357	-0.34335813
-3.823019534	0.271321466	-0.6289386
-5.304153075	0.416945135	0.517175699
-3.74259446	-0.318386629	-0.323686476
-4.3825241	-1.382531698	-0.405953197
-5.04812868	-0.546918528	0.312500123
-4.222205735	-0.230973371	0.173012563
-4.251024639	-0.383772081	0.527187628
-4.544739359	0.26789042	0.74515728
-4.150961116	-0.887611823	0.128757509
-4.488434051	0.403393415	0.113508219
-4.335565208	-0.109682322	1.046791671
-3.51234131	-0.794557532	0.248057502
-3.859456436	0.275932532	0.3606936
-4.256132877	-0.355062699	0.156640042
-4.14764792	-0.806642051	0.188161142
-4.478604627	0.058740016	0.616857959
-4.027351098	0.382024136	-0.722657674
-2.039491454	-0.2183568	-0.094637493
-3.936723696	-0.183208988	0.065090153
-3.856310226	-0.368034696	-0.636476286
-4.189257527	0.802778551	-0.764108687
-0.1219633	-0.070719587	0.741792097
-5.207557122	0.370674001	0.151002181
-1.025545325	-0.165435648	-1.042548786
-2.401565699	2.863233655	1.231739623
-3.526939772	-0.700219334	0.678257649
-4.56903725	2.843310847	0.325408616
-4.269475158	0.797630995	0.261065728
-3.917182967	-0.419693553	-1.020522478
-2.013935614	0.214892483	0.538780668
-5.956226987	0.447541248	-0.304727414
-4.073575951	-1.24465592	-0.535384268
-4.363769684	0.427308805	-0.519757608
-4.316551171	0.19646899	0.114775349
-4.964900333	-0.321230561	0.39021996
-4.668651898	-0.409808884	0.243208628
-3.968490771	0.778476281	0.058792456
-3.226253898	0.860364489	-0.179617093
-5.128000661	-0.681937918	-0.123822111
-4.064280983	0.217532087	0.433581658
-4.524458625	0.258859929	-0.653093917
-4.954779695	0.075669068	-0.536359795
-3.667204606	0.259022809	-0.080361295
-4.009165831	-0.693912287	-0.566758087
-4.13931432	0.010025417	0.084309628
-3.198344705	0.31761845	-0.200289458
-5.383971392	-0.144091039	0.185983069
-3.985727481	-0.567486799	0.540851174
-5.14057782	0.524567629	-0.570259031
-3.750641506	-0.18841939	-0.505492442
-3.600087635	0.382201497	-0.117480032
-4.543352191	-0.05184173	-0.145831995
-4.525587999	-0.901302562	0.112519245
-4.108386841	-0.068530018	0.457804476
-3.656875469	0.532169455	-0.069206605
-4.833127854	-0.808152305	0.73119817
-4.241721841	0.023441509	-0.009376604
-2.865089463	-0.1903538	-0.428094765
-4.132503868	0.383668309	0.066711222
-1.935210706	-0.515030036	-0.331787073
-5.956226987	-0.192789828	-0.14195624
-5.133355486	-0.447135572	-1.936131431
-4.411401502	-0.135960755	-0.33100918
-4.236276547	-0.428094765	0.046338251
-4.545116784	-0.650434411	-0.461091325
-4.981551388	0.290313688	0.175678448
-4.897524495	-0.425868719	-0.517910487
-4.056389809	-1.20173675	-0.200518993
-3.945626521	-0.667444741	0.169016242
-3.5754003	-0.143648578	0.661038208
-3.039489782	0.06243945	0.234393655
-4.61113032	-0.40991638	0.122886099
-4.539275804	-0.966410291	0.847550035
-5.407610765	-0.607633312	-0.705305802
-3.603645254	-0.079813225	-0.484667479
-3.142006469	0.528830567	1.269939897
-3.548795854	-0.145100834	0.835010789
-3.39622951	0.292585949	0.073827002
-4.581705762	0.625433474	-0.332836741
-3.34630504	-0.108508585	1.144373186
-4.363769684	-0.285098517	-1.09250314
-3.887569101	0.492649098	0.525777788
-4.689681673	0.650817233	0.394291707
-3.820167961	0.23933161	0.153757767
-2.123779154	-0.878897019	-0.019742587
-3.072296632	0.343311956	0.532073718
-3.635126716	-0.599316008	0.798662994
-3.8266614	0.063730641	-0.069041528
-3.956042386	-0.430136408	-0.464439195
-4.418115163	0.269076092	-0.088694909
-4.736284073	1.480694059	-0.368949539
-4.085509254	0.740578412	0.383164033
-4.353604566	-0.531088675	-0.462577601
-4.138171556	0.547800076	0.411285827
-3.72278538	0.033260591	0.800261557
-3.644328364	-0.999517843	0.843412915
-4.101974178	1.18233473	0.23977371
-3.095129257	0.614111715	0.375180565
-1.879005029	-0.015691403	1.306309306
-4.302070479	0.031382806	0.455758667
-4.570604034	0.728724021	0.165079449
-3.840523054	-0.661018532	-1.797978608
-4.109713703	0	-0.169634411
-4.233112879	0.325596614	-0.16489592
-4.056739439	0.567699392	0.226281132
-4.125204692	-0.185089079	-0.085066448
-4.995244955	0.080107958	-0.271628159
-4.173842287	-0.26462968	-0.523260594
-4.119164894	-0.583477871	0.411478751
-4.317320439	-0.033114312	-0.094625777
-2.91291321	0.269377087	-0.712746292
-3.489767172	-0.288258455	0.469517033
-3.840523054	-0.223414636	-0.451869716
-4.178936367	-0.015625775	0.938056796
-3.699652157	-0.65241983	0.312143754
-4.843292385	-0.940825106	-0.346054197
-3.691677604	0.285582525	-0.665306371
-4.183922319	-0.427311579	0.011007483
-4.822901125	0.17005708	0.607004966
-4.731560448	-0.062428751	-0.37146101
-4.236556719	-0.379981079	0.229293968
-4.430779163	-0.42989027	-0.045586973
-3.958156426	-0.565752201	0.859297245
0.931997906	-0.597820064	-0.198134688
-5.142506287	0.512853449	0.672139922
-4.185261097	0.406278614	-0.651008786
-3.513791596	-0.539366652	0.141804587
-4.219441097	0.238173946	-0.298304005
-4.642319583	0.149907706	1.609393649
-5.324808013	-0.582840133	0.083212974
-3.632310489	0.200690113	0.353090931
-4.405764254	-0.634215078	0.050737206
-4.245684623	0.160836882	-0.227525345
-4.293372504	3.873093093	0.435304411
-4.150112063	0.316278191	0.066538898
-4.759366901	2.568780376	0.590783791
-4.51671552	-0.764731773	0.397965722
-2.236219083	-0.411026652	0.321097547
-4.830135805	-0.725362293	0.254910591
-3.33486259	-0.298930852	-0.183093691
-4.841886273	0.656186627	-0.52526235
-3.152629174	-0.631378309	0.395360159
-3.602809996	-0.776037121	1.126100921
-3.668447715	-0.347926266	0.14206012
-4.161265339	1.001069122	-0.525544126
-4.446560178	-0.648327405	0.164474234
-4.539923844	-0.817720152	0.079687094
-4.76780316	-0.80883067	0.018009095
-5.483349604	0.40903798	-0.406320572
